temperature,percipitation,road_usage,sin_hour,cos_hour
-0.4988667993016535,0.07507119372272932,0.549225,0.8660254037844387,-0.4999999999999998
0.6552024236059133,0.07507119372272932,0.408925,0.8660254037844387,-0.4999999999999998
-0.27585027326025424,0.07881117299664726,-1.19185,0.0,1.0
-0.03837897238283839,0.08049416366991033,-1.2322,0.0,1.0
1.0748038874171386,0.07507119372272932,1.29035,-0.8660254037844385,-0.5000000000000004
0.10509499270379519,0.07537039206464274,-0.607275,-0.8660254037844386,0.5000000000000001
1.0403602239507448,0.07694118335968829,0.8154,1.2246467991473532e-16,-1.0
-0.14988723540353796,0.07507119372272932,1.282625,-0.8660254037844385,-0.5000000000000004
-0.14204035763541464,0.08045676387717117,0.76755,0.8660254037844387,-0.4999999999999998
-0.7375770808792994,0.0761931875049047,0.305725,0.8660254037844387,-0.4999999999999998
0.3011017394801806,0.07993316677882265,1.23015,-0.8660254037844385,-0.5000000000000004
-0.05778967001977495,0.07675418439599238,0.8865,0.8660254037844387,-0.4999999999999998
0.17183475308951762,0.07507119372272932,-0.050275000000000014,-0.8660254037844386,0.5000000000000001
0.1776166630239243,0.0758191895775129,-0.330875,0.8660254037844386,0.5000000000000001
0.814783137795537,0.07626798709038306,1.1242,-0.8660254037844385,-0.5000000000000004
0.5327911304231898,0.08479513983491599,-0.35469999999999996,0.8660254037844386,0.5000000000000001
-0.010295409844291767,0.0836731460527406,-0.33,0.8660254037844386,0.5000000000000001
-0.5794831435299519,0.0758191895775129,-0.628675,-0.8660254037844386,0.5000000000000001
-0.7156884218419027,0.07955916885143084,-0.20837499999999998,0.8660254037844386,0.5000000000000001
0.5703735449968331,0.07507119372272932,1.3396249999999998,1.2246467991473532e-16,-1.0
-0.1936645534783312,0.07656718543229649,0.772025,1.2246467991473532e-16,-1.0
0.6096079338374496,0.07507119372272932,-0.298975,-0.8660254037844386,0.5000000000000001
-0.6710025179202742,0.07925997050951741,-1.1628500000000002,0.0,1.0
-0.08463425185809152,0.07507119372272932,1.010675,1.2246467991473532e-16,-1.0
-0.6164873671101545,0.07851197465473383,-1.206475,0.0,1.0
-0.25074026440225966,0.08165355724482491,0.1555,0.8660254037844387,-0.4999999999999998
-0.11602176293058473,0.07881117299664726,1.1176249999999999,-0.8660254037844385,-0.5000000000000004
0.4997516450837232,0.0754451916501211,0.4951,-0.8660254037844385,-0.5000000000000004
-0.32127956560202076,0.07675418439599238,0.744675,0.8660254037844387,-0.4999999999999998
-0.00393530891644437,0.07507119372272932,1.2653750000000001,-0.8660254037844385,-0.5000000000000004
0.2812780482765006,0.07843717506925546,-0.430475,0.8660254037844387,-0.4999999999999998
-0.152612992944044,0.07761437962899352,-1.2655,0.8660254037844386,0.5000000000000001
0.5753294677977531,0.08554313568969957,0.86685,-0.8660254037844385,-0.5000000000000004
-0.2915440287965008,0.07507119372272932,0.47192500000000004,1.2246467991473532e-16,-1.0
0.9073762954593919,0.07507119372272932,1.373575,1.2246467991473532e-16,-1.0
1.0184715649133482,0.07507119372272932,0.899725,-0.8660254037844385,-0.5000000000000004
-0.4493075712924537,0.07507119372272932,-1.0802,0.0,1.0
-0.21224926398178112,0.07656718543229649,-0.998275,0.0,1.0
-0.3704258000444773,0.08498213879861187,-0.667625,0.8660254037844386,0.5000000000000001
0.4615910395166393,0.07731518128708009,1.8885,-0.8660254037844385,-0.5000000000000004
-0.027723738360860374,0.07776397879995023,1.31575,-0.8660254037844385,-0.5000000000000004
0.1776166630239243,0.0758191895775129,0.531375,1.2246467991473532e-16,-1.0
0.28615137236407195,0.07507119372272932,1.07565,-0.8660254037844385,-0.5000000000000004
0.1916584442931976,0.07507119372272932,-0.6423749999999999,-0.8660254037844386,0.5000000000000001
-0.27832823466071427,0.07881117299664726,0.393575,0.8660254037844387,-0.4999999999999998
0.7962810260054357,0.07507119372272932,0.61225,-0.8660254037844385,-0.5000000000000004
0.3783315364611836,0.08030716470621443,1.04165,1.2246467991473532e-16,-1.0
0.6756869045163828,0.07507119372272932,-0.232625,-0.8660254037844386,0.5000000000000001
-0.6690201487999063,0.0760061885412088,-1.13075,0.0,1.0
-0.5112566063039534,0.08217715434317341,1.17235,-0.8660254037844385,-0.5000000000000004
0.1741475170632803,0.07911037133856069,-0.696875,-0.8660254037844386,0.5000000000000001
0.053883790427621994,0.07656718543229649,1.012025,-0.8660254037844385,-0.5000000000000004
-0.436091777156667,0.07507119372272932,-0.612525,-0.8660254037844386,0.5000000000000001
0.8094968201412223,0.07507119372272932,0.651675,0.8660254037844387,-0.4999999999999998
-0.6029411781209731,0.07507119372272932,0.0,1.2246467991473532e-16,-1.0
0.3215036216773012,0.07701598294516664,-0.52505,0.8660254037844386,0.5000000000000001
-0.059854637853491606,0.07507119372272932,-0.701675,0.8660254037844386,0.5000000000000001
0.6715569688489494,0.07507119372272932,-0.31432499999999997,-0.8660254037844386,0.5000000000000001
-0.33631253143147805,0.07507119372272932,0.692175,-0.8660254037844385,-0.5000000000000004
0.23890490832863476,0.07731518128708009,0.8885,1.2246467991473532e-16,-1.0
0.24914714878386937,0.07940956968047413,0.352775,0.8660254037844387,-0.4999999999999998
0.2636845223332347,0.07507119372272932,1.527525,1.2246467991473532e-16,-1.0
0.23923530318202949,0.07626798709038306,-1.037975,0.0,1.0
-0.03466203028214838,0.07507119372272932,0.98575,-0.8660254037844385,-0.5000000000000004
-0.6029411781209731,0.07507119372272932,0.0,0.8660254037844387,-0.4999999999999998
0.33042428271895713,0.07507119372272932,0.95845,0.8660254037844387,-0.4999999999999998
-0.27956721536094425,0.07507119372272932,0.571825,0.8660254037844387,-0.4999999999999998
0.14499017125120103,0.07656718543229649,0.8150499999999999,0.8660254037844387,-0.4999999999999998
0.34595284082850636,0.08524393734778613,0.935025,0.8660254037844387,-0.4999999999999998
-0.5228204261727667,0.0834861470890447,0.929125,1.2246467991473532e-16,-1.0
0.723181164691866,0.07881117299664726,1.0833,1.2246467991473532e-16,-1.0
-0.6714981102003663,0.08666512947187496,0.6176,1.2246467991473532e-16,-1.0
0.23890490832863476,0.07507119372272932,-1.1348,0.0,1.0
-0.3596879673091506,0.07507119372272932,-0.521425,0.8660254037844386,0.5000000000000001
-0.23165996161871769,0.07507119372272932,-0.5825,-0.8660254037844386,0.5000000000000001
-0.3287134498034007,0.08030716470621443,-0.3993,0.8660254037844386,0.5000000000000001
-0.3786856713793439,0.07656718543229649,-0.463025,0.8660254037844386,0.5000000000000001
0.25484646000492733,0.08516913776230778,1.098425,-0.8660254037844385,-0.5000000000000004
-0.05349453692564433,0.07507119372272932,-0.6128,-0.8660254037844386,0.5000000000000001
-0.36381790297658395,0.0758191895775129,-1.051975,0.0,1.0
-0.14270114734220402,0.07507119372272932,0.37312500000000004,0.8660254037844387,-0.4999999999999998
-0.17441905326809193,0.07507119372272932,-0.1854,0.8660254037844387,-0.4999999999999998
-0.6029411781209731,0.07507119372272932,0.0,0.8660254037844387,-0.4999999999999998
0.37213663296003363,0.07787617817816778,0.5655749999999999,0.8660254037844387,-0.4999999999999998
0.013658217026821535,0.09115310460057649,0.803275,1.2246467991473532e-16,-1.0
0.8334504470123353,0.07507119372272932,0.558975,0.8660254037844387,-0.4999999999999998
0.05660954796812797,0.0761931875049047,-0.486625,0.8660254037844386,0.5000000000000001
0.46671215974425667,0.07974616781512675,-1.0176,0.0,1.0
0.6218325434130522,0.07507119372272932,-1.120125,0.8660254037844386,0.5000000000000001
0.8883785913891987,0.07507119372272932,0.94515,0.8660254037844387,-0.4999999999999998
-0.10867047744255343,0.07537039206464274,-0.48025,0.8660254037844386,0.5000000000000001
0.31093098636867184,0.07507119372272932,1.045725,-0.8660254037844385,-0.5000000000000004
-0.1659939845065279,0.075632190613817,0.830425,0.8660254037844387,-0.4999999999999998
-0.2933612004901715,0.07507119372272932,0.439975,1.2246467991473532e-16,-1.0
0.9354598579979385,0.07507119372272932,0.859325,0.8660254037844387,-0.4999999999999998
-0.4517855326929137,0.075632190613817,-0.5627,-0.8660254037844386,0.5000000000000001
-0.32111436817532346,0.07656718543229649,0.43722500000000003,1.2246467991473532e-16,-1.0
0.9990608672764115,0.0758191895775129,1.460775,-0.8660254037844385,-0.5000000000000004
-0.5956724913462905,0.0774647804580368,0.5598,1.2246467991473532e-16,-1.0
0.25443346643818404,0.07806317714186367,1.421575,-0.8660254037844385,-0.5000000000000004
0.08593209120690463,0.07525819268642521,-0.56605,0.8660254037844386,0.5000000000000001
0.2837560096769606,0.07507119372272932,0.286325,-0.8660254037844385,-0.5000000000000004
0.19760555165430158,0.07507119372272932,-1.1208,0.0,1.0
0.22469792963266416,0.09321009320123137,1.095875,-0.8660254037844385,-0.5000000000000004
0.7603505856987658,0.07507119372272932,0.806575,-0.8660254037844385,-0.5000000000000004
-0.0736486229827189,0.0758191895775129,-0.5567,-0.8660254037844386,0.5000000000000001
0.42499980950318017,0.07525819268642521,-1.04075,0.0,1.0
-0.5788223538231626,0.07596878874846962,0.66395,0.8660254037844387,-0.4999999999999998
0.559718310974855,0.07507119372272932,1.0470249999999999,-0.8660254037844385,-0.5000000000000004
-0.29030504809627083,0.0754451916501211,-0.651825,0.8660254037844387,-0.4999999999999998
-0.2768414578204382,0.07596878874846962,-0.44627500000000003,0.8660254037844386,0.5000000000000001
-0.15071322253702465,0.0971370714388452,-0.724,-0.8660254037844386,0.5000000000000001
-0.7111454926077261,0.0823641533068693,0.367425,-0.8660254037844385,-0.5000000000000004
0.5414639953247998,0.07507119372272932,1.2693750000000001,1.2246467991473532e-16,-1.0
-0.353906057374744,0.07507119372272932,0.73765,-0.8660254037844385,-0.5000000000000004
0.47678920277279396,0.07522079289368602,0.65385,1.2246467991473532e-16,-1.0
0.40971904753367683,0.07791357797090696,-1.225225,0.8660254037844386,0.5000000000000001
0.22800187816661074,0.08049416366991033,0.475275,-0.8660254037844385,-0.5000000000000004
-0.27998020892768755,0.07507119372272932,0.944125,1.2246467991473532e-16,-1.0
0.8878004003957579,0.07507119372272932,1.14785,-0.8660254037844385,-0.5000000000000004
1.1803650430767345,0.0761931875049047,1.09175,1.2246467991473532e-16,-1.0
0.06115247720230471,0.07507119372272932,-1.15245,0.0,1.0
0.46687735717095386,0.07686638377420993,0.8648250000000001,0.8660254037844387,-0.4999999999999998
0.528991589609151,0.08374794563821895,0.8826,1.2246467991473532e-16,-1.0
-0.2390938458200977,0.0754451916501211,0.67555,1.2246467991473532e-16,-1.0
-0.15319118393748463,0.07507119372272932,1.108025,0.8660254037844387,-0.4999999999999998
-0.18499168857672119,0.07918517092403907,1.224875,0.8660254037844387,-0.4999999999999998
-0.33466055716450466,0.07507119372272932,0.44632499999999997,0.8660254037844387,-0.4999999999999998
-0.5393401688425,0.07525819268642521,-0.5084500000000001,0.8660254037844386,0.5000000000000001
0.3941904894241276,0.07507119372272932,-1.01155,0.0,1.0
0.05619655440138466,0.0758191895775129,0.937575,1.2246467991473532e-16,-1.0
-0.4170940730864738,0.07507119372272932,1.016525,-0.8660254037844385,-0.5000000000000004
0.7761269399483611,0.07791357797090696,0.966075,1.2246467991473532e-16,-1.0
0.34818300608892044,0.090218109782097,1.1149,-0.8660254037844385,-0.5000000000000004
0.9788241825059883,0.07507119372272932,0.7222,0.8660254037844387,-0.4999999999999998
0.08717107190713456,0.07843717506925546,-0.447325,-0.8660254037844386,0.5000000000000001
-0.13088953133334472,0.07694118335968829,0.73035,1.2246467991473532e-16,-1.0
0.33001128915221384,0.07507119372272932,1.135525,1.2246467991473532e-16,-1.0
0.7855431932701089,0.07507119372272932,0.9096,-0.8660254037844385,-0.5000000000000004
0.934055679871011,0.07507119372272932,0.7794,1.2246467991473532e-16,-1.0
0.47208107611192,0.07787617817816778,0.735375,0.8660254037844387,-0.4999999999999998
1.0246664684144984,0.07507119372272932,0.994475,0.8660254037844387,-0.4999999999999998
-0.26291035882705216,-3.657552288959278,1.2772999999999999,1.2246467991473532e-16,-1.0
-0.15525615177120128,0.07525819268642521,0.810375,-0.8660254037844385,-0.5000000000000004
1.0295397925020695,0.07507119372272932,0.861875,1.2246467991473532e-16,-1.0
-0.2216655173035291,0.07866157382569054,1.199425,1.2246467991473532e-16,-1.0
0.9773374056657123,0.07522079289368602,0.59605,-0.8660254037844385,-0.5000000000000004
-0.48730297943284023,0.07507119372272932,0.468025,0.8660254037844387,-0.4999999999999998
-0.12593360853242472,0.07507119372272932,1.209125,-0.8660254037844385,-0.5000000000000004
-0.004513499909885096,0.07507119372272932,0.744025,1.2246467991473532e-16,-1.0
0.9961699123092083,0.07525819268642521,1.022225,0.8660254037844387,-0.4999999999999998
0.4357376422385068,0.08105516056099804,-0.50975,0.8660254037844386,0.5000000000000001
0.22370674507248012,0.07507119372272932,-0.50275,0.8660254037844386,0.5000000000000001
-0.4654143203954436,0.08460814087122008,0.46814999999999996,1.2246467991473532e-16,-1.0
0.03967681173165138,0.07507119372272932,0.803075,1.2246467991473532e-16,-1.0
0.5038815807511565,0.07638018646860059,-0.13995000000000002,-0.8660254037844386,0.5000000000000001
-0.38281560704677725,0.07750218025077597,-0.45220000000000005,0.8660254037844386,0.5000000000000001
-0.3146716685341275,0.07507119372272932,0.950175,0.8660254037844387,-0.4999999999999998
-0.24941868498868103,0.07507119372272932,-1.15535,0.0,1.0
0.9507406199674417,0.11845495330017752,1.4426999999999999,1.2246467991473532e-16,-1.0
-0.12428163426545137,0.07899817196034316,0.599475,1.2246467991473532e-16,-1.0
0.49892565795023663,0.07507119372272932,0.124025,1.2246467991473532e-16,-1.0
0.06511721544304061,0.07507119372272932,1.296225,-0.8660254037844385,-0.5000000000000004
-0.19490353417856118,0.07507119372272932,0.7693749999999999,0.8660254037844387,-0.4999999999999998
-0.10858787872920476,0.07787617817816778,0.51535,1.2246467991473532e-16,-1.0
0.32778112389179986,0.07686638377420993,-1.211825,0.0,1.0
0.7438308430290326,0.08030716470621443,1.05705,-0.8660254037844385,-0.5000000000000004
-0.7569877785162359,0.07507119372272932,-0.5367999999999999,0.8660254037844386,0.5000000000000001
-0.38322860061352054,0.08199015537947753,0.233375,-0.8660254037844385,-0.5000000000000004
0.4047631247327569,0.07507119372272932,0.8868,0.8660254037844387,-0.4999999999999998
0.8681419066187753,0.07675418439599238,0.149425,0.8660254037844387,-0.4999999999999998
0.050827638033721416,0.08049416366991033,0.696975,-0.8660254037844385,-0.5000000000000004
0.41071023209386087,0.07896077216760397,0.537775,0.8660254037844387,-0.4999999999999998
-0.2717203375928209,0.07507119372272932,0.835925,1.2246467991473532e-16,-1.0
0.01696216556076812,0.0823641533068693,-0.339325,0.8660254037844386,0.5000000000000001
0.21396009689733755,0.08423414294382828,0.31495,-0.8660254037844385,-0.5000000000000004
0.8057798780405323,0.08329914812534879,0.813425,0.8660254037844387,-0.4999999999999998
-0.4604583975945236,0.08086816159730213,1.1614,-0.8660254037844385,-0.5000000000000004
-0.5752706091491699,0.07507119372272932,-0.3998,0.8660254037844386,0.5000000000000001
0.941241767932345,0.07507119372272932,0.833625,0.8660254037844387,-0.4999999999999998
0.25649843427190067,0.07768917921447187,1.07895,-0.8660254037844385,-0.5000000000000004
0.22205477080550678,0.07507119372272932,1.235325,1.2246467991473532e-16,-1.0
-0.1527781903707413,0.07507119372272932,0.676175,1.2246467991473532e-16,-1.0
-0.263047472691211,-5.529287748243318,0.386725,0.8660254037844387,-0.4999999999999998
-0.20398939264691449,0.0754451916501211,-0.7765,0.8660254037844386,0.5000000000000001
0.8841660570084166,0.07522079289368602,0.745675,0.8660254037844387,-0.4999999999999998
-0.44022171282410033,0.07507119372272932,-0.052900000000000016,0.8660254037844387,-0.4999999999999998
-0.07141845772230494,0.07507119372272932,0.6924,1.2246467991473532e-16,-1.0
0.4815799281470165,0.07507119372272932,-0.34565,-0.8660254037844386,0.5000000000000001
0.23361859067432011,0.07596878874846962,-0.58595,-0.8660254037844386,0.5000000000000001
0.6661880524812861,0.09171410149166419,1.122975,1.2246467991473532e-16,-1.0
0.9357076541379845,0.07507119372272932,1.2669,-0.8660254037844385,-0.5000000000000004
-0.04250890805027171,0.07507119372272932,-0.19577499999999998,-0.8660254037844386,0.5000000000000001
-0.360100960875894,0.07712818232338418,0.018199999999999994,0.8660254037844387,-0.4999999999999998
-0.35762299947543397,0.07843717506925546,-0.02422500000000001,0.8660254037844387,-0.4999999999999998
0.5325169026948723,0.07507119372272932,-1.16795,0.8660254037844386,0.5000000000000001
0.774144570827993,0.07507119372272932,1.50595,-0.8660254037844385,-0.5000000000000004
0.026461017595864802,0.075632190613817,-1.06235,0.8660254037844386,0.5000000000000001
-0.4220499958873938,0.07525819268642521,0.089225,0.8660254037844387,-0.4999999999999998
-0.6029411781209731,0.07507119372272932,0.0,1.2246467991473532e-16,-1.0
0.4382156036389668,0.07675418439599238,0.874875,1.2246467991473532e-16,-1.0
0.006637326392184821,0.07507119372272932,0.34355,1.2246467991473532e-16,-1.0
1.1283278536670747,0.07507119372272932,0.8416,1.2246467991473532e-16,-1.0
-0.659438698051461,0.07701598294516664,0.8919250000000001,-0.8660254037844385,-0.5000000000000004
-0.5352102331750667,0.07507119372272932,-0.610275,0.8660254037844386,0.5000000000000001
0.4142619767678536,0.08666512947187496,-1.025525,0.0,1.0
0.7326800167269624,0.07507119372272932,0.710825,0.8660254037844387,-0.4999999999999998
-0.4526115198264003,0.07507119372272932,0.27415,0.8660254037844387,-0.4999999999999998
0.9380204181117472,0.07507119372272932,1.06575,0.8660254037844387,-0.4999999999999998
0.21024315479664754,0.07507119372272932,0.478025,-0.8660254037844385,-0.5000000000000004
0.20487423842898417,0.07525819268642521,0.464325,-0.8660254037844385,-0.5000000000000004
-0.25272263352262764,0.075632190613817,0.609975,0.8660254037844387,-0.4999999999999998
0.8033019166400722,0.07507119372272932,1.3668,-0.8660254037844385,-0.5000000000000004
-0.3708387936112206,0.08516913776230778,0.8593999999999999,-0.8660254037844385,-0.5000000000000004
-0.3812462314931525,0.0758191895775129,0.8811249999999999,-0.8660254037844385,-0.5000000000000004
0.3466136305352957,0.07671678460325321,-0.55915,-0.8660254037844386,0.5000000000000001
0.08097616840598458,0.08124215952469392,0.691025,-0.8660254037844385,-0.5000000000000004
-0.3786856713793439,0.08666512947187496,-1.152125,0.8660254037844386,0.5000000000000001
0.9936919509087484,0.08329914812534879,1.443825,-0.8660254037844385,-0.5000000000000004
-0.5144234409737414,-5.523428696712798,-1.2364,0.8660254037844386,0.5000000000000001
-0.34303111077525855,0.07556935896201518,0.9130499999999999,0.8660254037844387,-0.4999999999999998
-0.3310262137771634,0.07522079289368602,-1.1166,0.0,1.0
-0.27717185267383293,0.07671678460325321,0.59165,-0.8660254037844385,-0.5000000000000004
0.3295982955854705,0.0754451916501211,0.8074,-0.8660254037844385,-0.5000000000000004
0.5794594034651863,0.08834812014513803,-0.643525,0.8660254037844386,0.5000000000000001
-0.464588333261957,0.0758191895775129,-1.1955,0.0,1.0
-0.33532134687129406,0.07507119372272932,-0.20554999999999995,0.8660254037844386,0.5000000000000001
-0.2626344791244676,0.08460814087122008,0.35035,-0.8660254037844385,-0.5000000000000004
0.9255480123960986,0.10087705071276315,1.001225,1.2246467991473532e-16,-1.0
0.17910343986420035,0.07537039206464274,-0.303325,-0.8660254037844386,0.5000000000000001
0.1090597309445312,0.07525819268642521,-0.8891249999999999,0.8660254037844386,0.5000000000000001
-0.5732056413154533,0.07507119372272932,0.717075,0.8660254037844387,-0.4999999999999998
0.2131341097638508,0.07522079289368602,1.1838,-0.8660254037844385,-0.5000000000000004
-0.34605917960662064,0.08329914812534879,-1.131,0.0,1.0
1.0221885070140382,0.08049416366991033,0.8282,1.2246467991473532e-16,-1.0
-0.846607382499539,0.07806317714186367,-0.5796250000000001,-0.8660254037844386,0.5000000000000001
1.0610099022879111,0.07507119372272932,1.0746,1.2246467991473532e-16,-1.0
-0.3095505483065102,0.07866157382569054,-1.149875,0.8660254037844386,0.5000000000000001
0.5356820853903931,0.07750218025077597,0.500575,0.8660254037844387,-0.4999999999999998
-0.20151143124645446,0.07701598294516664,-0.3967,-0.8660254037844386,0.5000000000000001
-0.22876900665151437,0.07638018646860059,0.795925,1.2246467991473532e-16,-1.0
-0.15566914533794465,0.07507119372272932,-0.8116,0.8660254037844386,0.5000000000000001
0.28045206114301396,0.07507119372272932,1.452775,-0.8660254037844385,-0.5000000000000004
0.3407491218875404,0.07525819268642521,1.5740750000000001,-0.8660254037844385,-0.5000000000000004
-0.3126067007004108,0.07843717506925546,-0.0014250000000000096,0.8660254037844387,-0.4999999999999998
-0.41544209881950045,0.08498213879861187,1.3728500000000001,1.2246467991473532e-16,-1.0
1.2489219751561274,0.07507119372272932,1.290825,1.2246467991473532e-16,-1.0
0.39732924053137686,0.07507119372272932,1.40485,-0.8660254037844385,-0.5000000000000004
0.47868897317981324,0.09283609527383957,-0.9719,0.0,1.0
0.3234033920843205,0.07937216988773495,0.8744,-0.8660254037844385,-0.5000000000000004
-0.6739760716008262,0.07955916885143084,-0.64935,0.8660254037844386,0.5000000000000001
-0.056468090606196314,0.07537039206464274,0.8235250000000001,0.8660254037844387,-0.4999999999999998
0.30399269444738386,0.08180315641578162,0.896025,1.2246467991473532e-16,-1.0
1.0184715649133482,0.07825017610555958,1.799425,-0.8660254037844385,-0.5000000000000004
-0.361339941576124,0.07507119372272932,0.35509999999999997,-0.8660254037844385,-0.5000000000000004
-0.08091730975740151,0.08434634232204583,0.955975,1.2246467991473532e-16,-1.0
0.31621730402298653,0.08554313568969957,-0.562575,0.8660254037844386,0.5000000000000001
0.4898397994818834,0.0754451916501211,0.847825,1.2246467991473532e-16,-1.0
0.9846060924403949,0.07507119372272932,0.7508999999999999,1.2246467991473532e-16,-1.0
1.120067982332208,0.07507119372272932,0.9535,-0.8660254037844385,-0.5000000000000004
0.9244742291225659,0.08135435890291147,0.589425,-0.8660254037844385,-0.5000000000000004
-0.38719333885425655,0.07641758626133976,-0.144225,0.8660254037844386,0.5000000000000001
-0.42948388008877375,0.0823641533068693,-0.04895000000000002,0.8660254037844387,-0.4999999999999998
-0.3080637714662341,0.07507119372272932,-0.625225,-0.8660254037844386,0.5000000000000001
-0.32937423951019007,0.0774647804580368,1.05575,-0.8660254037844385,-0.5000000000000004
0.7979330002724089,0.08647813050817905,1.2476,-0.8660254037844385,-0.5000000000000004
0.45556133344218674,0.07750218025077597,0.713225,0.8660254037844387,-0.4999999999999998
-0.2609825048574943,0.08524393734778613,0.5318,0.8660254037844387,-0.4999999999999998
0.631496592874846,0.07507119372272932,0.8664000000000001,-0.8660254037844385,-0.5000000000000004
0.13177437711541445,0.07507119372272932,0.52515,0.8660254037844387,-0.4999999999999998
0.13838227418330776,0.07768917921447187,1.0408,0.8660254037844387,-0.4999999999999998
0.03439049407733673,0.07507119372272932,-0.338425,0.8660254037844386,0.5000000000000001
-0.28344935488833156,0.07507119372272932,1.4665249999999999,0.8660254037844387,-0.4999999999999998
-0.32747446910317074,0.07507119372272932,0.262025,0.8660254037844387,-0.4999999999999998
1.0883500764063199,0.07507119372272932,0.980875,1.2246467991473532e-16,-1.0
0.5336171175566764,0.07507119372272932,-0.3639,-0.8660254037844386,0.5000000000000001
0.3052316751476139,0.07507119372272932,0.47409999999999997,-0.8660254037844385,-0.5000000000000004
-0.28906606739604085,0.07522079289368602,0.484875,-0.8660254037844385,-0.5000000000000004
-0.18796524225727318,0.08629113154448316,0.08612500000000001,0.8660254037844387,-0.4999999999999998
-0.1267595956659114,0.07507119372272932,-0.469775,-0.8660254037844386,0.5000000000000001
-0.15112621610376795,0.07507119372272932,1.1638,-0.8660254037844385,-0.5000000000000004
-0.5409921431094734,0.0754451916501211,-0.6173,0.8660254037844386,0.5000000000000001
-0.450959545559427,0.0758191895775129,0.6358250000000001,1.2246467991473532e-16,-1.0
